folio,Estado,p24,p43,p43m,p60,p151,region,escolaridadh,per_esc_h,per_esc_pm,per_ing_14,per_ing_hoy,mujer,edad,indigena,movilidad_ascendente,sin_movilidad,movilidad_descendente,prob,X
3006900010109036820302,30,3,6,11,3,8,5,15,9,10,7,3,0,32,0,0,0,1,-1.6575534379482175,-0.6840087586839378
0901500011303012990201,9,4,4,4,3,8,4,12,7,7,8,9,0,41,0,1,0,0,-0.8733235201236085,-1.33739093764087
2111400014294023080301,21,4,2,4,5,8,4,12,7,7,9,9,1,36,1,0,1,0,-0.782369355585095,-0.9689282011020645
0900500010050016290401,9,2,4,6,4,6,4,16,9,9,8,9,1,35,0,1,0,0,-1.451447304243392,-0.9099512938138443
2500600013954018440501,25,4,2,2,7,8,2,6,2,2,3,4,1,49,0,1,0,0,-0.03571148898141896,-2.149030724387208
0503500014092011680401,5,3,98,6,1,7,1,12,7,9,9,8,1,35,0,0,0,1,-1.9560537125090032,-1.4520021781840473
0901000010347022410501,9,2,4,4,2,6,4,9,4,7,9,6,1,45,0,0,0,1,-1.3347362416489421,-1.4516413906121226
1100700011243027940401,11,5,2,2,3,7,4,12,7,4,6,10,0,40,0,1,0,0,-0.772291011702964,-1.5934992592159176
1903900013593025780501,19,4,4,4,11,7,1,12,7,7,3,7,0,46,0,1,0,0,0.010122911334392137,-1.8218842218294848
2006800010108018950201,20,5,2,2,5,7,5,17,10,3,9,8,0,48,0,0,0,1,-0.2684712218196435,-1.1216625366551711
080190001183A009320501,8,5,2,2,3,8,1,12,7,4,8,10,1,46,0,1,0,0,-0.446369770785564,-1.6459918585174935
0500200013360017620301,5,4,5,5,4,7,1,16,9,9,9,8,0,32,0,0,0,1,-1.1498137359492553,-1.2879946836943346
1510300010061047300401,15,4,4,5,3,8,4,9,4,9,8,7,1,35,0,0,0,1,-1.268335088311498,-1.4654519573849125
1701100010531040590201,17,3,2,2,4,7,4,11,7,3,8,3,0,32,0,0,0,1,-1.4170086530634423,-1.3457703287996419
090050001217A016970301,9,1,6,6,3,8,4,12,7,9,9,7,0,31,0,0,0,1,-1.8740224781697237,-0.8323161457846098
1000500015923014650201,10,5,2,2,5,8,2,12,7,4,3,9,0,42,0,1,0,0,-0.1740057286889785,-1.8144122119225785
2111400014472032090201,21,3,11,2,3,7,4,17,10,9,10,7,0,50,0,0,0,1,-0.5448408744771138,-1.019019548825491
1800400011027013710301,18,5,2,4,4,7,2,9,4,7,6,6,1,32,0,0,1,0,-0.9123219480979909,-2.0029505093111477
1904600010540013900202,19,3,2,2,2,10,1,12,7,1,8,8,0,49,0,0,1,0,-0.5956871834998466,-1.1776637890342811
2111400011177018080201,21,2,11,2,7,8,4,18,10,9,10,10,0,40,0,0,1,0,-0.737011441713241,-0.7074798003462371
0803700012499014320501,8,2,2,4,3,9,1,9,4,7,10,9,1,50,0,0,0,1,-0.8226584903432042,-1.3371603189295174
1505700010512038240401,15,2,2,4,5,10,4,12,7,7,10,10,0,36,0,0,1,0,-1.141086680263397,-0.8308111763916103
3204000010186030530401,32,5,2,2,4,6,2,9,4,3,8,5,1,38,0,0,0,1,-0.6660877928971207,-2.1637981376252635
0601000010589006730401,6,5,4,2,4,6,3,9,4,7,8,4,1,40,0,0,0,1,-1.150739247991705,-2.0745461924858186
3202000010234041450501,32,3,2,2,8,8,2,8,4,4,3,9,0,60,0,1,0,0,0.4654136458431989,-1.9994163554216957
1802000840291010650402,18,5,2,2,6,5,2,9,4,4,6,4,1,35,0,0,0,1,-0.6871910498171258,-2.298273597756319
2802100010644011040401,28,4,2,8,4,7,1,8,4,9,6,3,0,39,0,0,0,1,-1.084320368322881,-1.8993313327988892
2402800011715049610501,24,4,2,2,5,8,3,9,4,1,6,8,1,56,0,1,0,0,-0.3733049352322831,-1.8305760643928486
2603300010538051730401,26,3,2,2,2,7,1,9,4,4,10,8,0,38,0,0,0,1,-1.3589009032642116,-1.6597193678533086
1510400011851008250501,15,1,6,2,5,6,4,6,2,7,8,6,0,55,0,0,0,1,-0.8244387891416727,-1.7117564557402543
1902600012510011850404,19,4,3,2,9,6,1,12,7,7,3,10,0,35,0,1,0,0,-0.694852162452199,-1.8265930091775098
2201400011829038770201,22,4,4,2,2,7,4,17,10,7,7,8,0,64,0,1,0,0,0.20651974322778177,-1.2268024989849893
1903900014981012790203,19,2,2,2,9,6,1,11,7,1,9,9,0,47,0,0,1,0,-0.5046687061330393,-1.6895044861294615
1306900010406029990201,13,4,2,4,3,8,4,9,4,4,8,3,0,32,0,0,0,1,-1.3629034269052007,-1.4932340862222848
1503901511739015290201,15,4,2,5,5,9,4,12,7,7,3,10,0,43,0,1,0,0,-0.5553949358282744,-1.2736421974849848
0804500150278042380501,8,5,2,2,5,7,1,6,2,4,8,6,1,46,0,0,0,1,-0.49819506678440467,-2.2364018500350342
070740001010A008570501,7,4,3,3,6,8,5,16,9,7,8,5,1,52,0,0,0,1,-0.17516403842096617,-0.9365064453604005
150570001032A016240401,15,3,2,2,3,8,4,8,4,4,5,3,1,33,0,0,0,1,-1.5055899288499897,-1.3912508673694992
0901500011074007220401,9,4,2,2,2,8,4,12,7,4,6,5,1,35,0,0,0,1,-1.220442096652489,-1.2369854451855002
3109600010011015410501,31,4,2,2,7,7,5,11,7,3,1,3,1,47,1,1,0,0,-0.3385189790224221,-1.0740199790362839
0901700010780018930501,9,2,11,6,2,7,4,12,7,10,9,5,1,54,0,0,0,1,-0.8355934338318348,-1.1807548066771438
2603000014863016740501,26,1,2,2,4,7,1,12,7,4,10,8,0,62,0,0,0,1,-0.3347676232930412,-1.3548865019108773
205050001011A024940401,20,5,11,4,4,7,5,15,9,10,6,7,1,41,0,1,0,0,-0.8184239785721663,-1.1557984175067344
2803207740000001100402,28,5,2,2,6,6,1,7,3,1,1,3,1,36,1,1,0,0,-0.7409571601781649,-1.9015755497533289
2405800010167032680401,24,5,2,2,3,8,3,12,7,4,6,7,1,35,0,1,0,0,-1.2595543283023207,-1.575191215651624
2700500210000001870401,27,5,2,2,1,8,5,9,4,1,1,1,0,38,0,0,1,0,-1.2434768073001412,-1.4401510508243216
0901300010404010570501,9,3,2,2,5,6,4,9,4,2,4,2,1,50,0,0,0,1,-0.6383219027341456,-1.6982761644901219
0900700013651024170201,9,2,6,2,3,4,4,11,7,7,8,2,0,36,0,0,0,1,-1.678661969276997,-1.5490647726758122
3201000010990004510401,32,4,2,2,7,7,2,12,7,1,9,10,1,44,0,1,0,0,-0.15479424212326398,-1.7921838965335755
1412002313842012120201,14,1,2,2,3,8,3,12,7,3,9,10,0,52,0,1,0,0,-1.1313685386001258,-1.1573408624116452
1301200010117023010401,13,5,4,7,3,8,4,12,7,9,9,8,1,39,0,0,0,1,-0.8608598933272134,-1.4095323426258903
0901600010247025860201,9,4,2,2,4,7,4,12,7,3,7,6,0,60,0,0,0,1,0.06496863325615332,-1.6032229639647984
3004700370000001270501,30,5,2,2,13,8,5,9,4,2,1,1,1,55,0,0,1,0,0.56381141793806,-1.7594716350131938
2111400016040002100501,21,3,2,2,8,8,4,6,2,2,2,6,1,61,0,1,0,0,0.16037408280193977,-1.8276455937548728
0200201925058001040401,2,5,2,2,7,3,1,9,4,4,5,2,0,36,0,0,0,1,-0.9094613706106789,-2.4892726090271537
1307700201088036990201,13,5,2,3,2,7,4,8,4,4,7,4,0,32,0,0,0,1,-1.353580936012873,-1.80570697531107
0200200016499016110101,2,2,2,2,7,7,1,12,7,3,9,6,0,41,0,0,0,1,-0.8687106094103605,-1.4225805868926762
2111400015930037070401,21,4,8,4,8,8,4,17,10,9,6,8,1,39,0,1,0,0,-0.4249083125793842,-1.024823827232444
2603600010544020740301,26,5,2,6,3,8,1,10,6,7,8,6,1,31,0,0,0,1,-1.248688345321612,-1.6744501860837944
0900600010556001210401,9,3,4,7,2,8,4,9,4,9,5,10,1,35,0,1,0,0,-1.5526925732004182,-1.2916783858087841
0900700014946023210401,9,3,2,2,8,7,4,9,4,4,4,2,1,36,0,0,0,1,-0.9612118370489333,-1.5559570861076248
0200400014355012970201,2,3,2,2,7,8,1,9,4,4,10,4,0,35,0,0,0,1,-1.0021262433929605,-1.6324953644802842
1000502790000001640201,10,5,2,2,12,8,2,2,1,2,4,5,0,57,0,1,0,0,0.8450796876446929,-2.78783097887311
2804100011753024030301,28,4,2,2,2,7,1,12,7,4,5,7,1,34,0,1,0,0,-1.3109376888016588,-1.513504937638577
0900500012184006050201,9,2,4,2,9,2,4,12,7,7,8,9,0,42,0,1,0,0,-0.959339377441307,-1.8647048806824231
3003500010064007810401,30,5,2,2,6,6,5,9,4,4,1,4,1,38,0,1,0,0,-0.9438277460230408,-1.7241923311696907
3201002000000001530301,32,5,2,2,10,6,2,9,4,3,10,3,1,34,0,0,0,1,-0.3258967752355414,-2.2633191308856015
0503000010290024650401,5,4,9,98,6,5,1,6,2,10,6,5,1,40,0,0,0,1,-2.377253801948117,-1.8926594250124689
0600300010052024800101,6,4,2,2,5,7,3,9,4,4,5,2,1,36,0,0,0,1,-1.3495543157810093,-1.8101027903087967
2115300060000001080202,21,5,11,2,3,8,4,17,10,9,8,8,0,39,0,0,1,0,-0.6552733661414771,-1.1218559353527096
1201300400000001770401,12,5,2,2,4,8,5,6,2,4,1,1,0,36,0,0,1,0,-1.1576127003694399,-1.7079153983463247
1000500012647014630501,10,3,2,2,10,8,2,12,7,3,3,5,1,60,0,1,0,0,0.7314037891549741,-1.704996271676445
2300500012235006260501,23,4,8,4,3,4,5,17,10,9,10,10,0,45,0,0,1,0,-0.9754312482673821,-1.2512045292200789
0300300013068013140201,3,5,2,2,5,6,2,5,2,3,4,1,0,55,0,0,0,1,0.11037574919038645,-2.63418197215186
2300800011192007270101,23,4,2,3,4,8,5,12,7,7,2,2,1,36,0,0,1,0,-1.1927682150347665,-1.077681682117694
1505700010512038240401,15,2,2,4,5,10,4,12,7,7,10,10,0,36,0,0,1,0,-1.141086680263397,-0.8308111763916103
1510300010061047300401,15,4,4,5,3,8,4,9,4,9,8,7,1,35,0,0,0,1,-1.268335088311498,-1.4654519573849125
2115300060000001080301,21,5,2,2,7,7,4,9,4,4,5,2,1,32,0,0,0,1,-0.8955343885405149,-1.7966466484099093
0900600010359004090201,9,2,2,2,6,8,4,17,10,4,7,7,0,48,1,0,1,0,-0.2906886707423493,-0.4724371277832683
0400300011210012270201,4,5,98,2,5,6,5,15,9,4,4,8,0,42,0,1,0,0,-1.0360265204964,-1.4537672827398995
1701100010531006590301,17,3,2,2,9,7,4,16,9,3,6,9,0,32,0,1,0,0,-0.8400851743771551,-1.0875056601444415
3012400010808014820301,30,4,4,4,4,8,5,14,9,7,5,2,1,33,0,0,0,1,-1.2965936218542207,-0.9104883091687457
1304800010143044990501,13,5,2,4,6,6,4,6,2,7,4,1,1,53,0,0,0,1,-0.1895958563995398,-2.2368738340495393
0803700016400001320201,8,3,10,11,3,9,1,17,10,10,10,10,0,32,0,0,1,0,-1.3672838115941535,-0.8055157573588834
0900300011073002330201,9,3,11,4,2,5,4,12,7,9,9,10,0,60,0,1,0,0,-0.4580836966542353,-1.6438898497840766
0901500011303001980201,9,3,8,6,3,8,4,16,9,10,10,9,0,31,0,0,0,1,-1.4329483683446902,-0.832298243103077
1701800010462002550201,17,5,98,2,5,7,4,9,4,4,4,9,0,42,0,1,0,0,-0.9680219991419314,-1.9810679444031827
0901500011074007230201,9,2,4,4,4,6,4,9,4,7,4,9,0,54,0,1,0,0,-0.7259653078476658,-1.599230228241665
0900200010311011920501,9,4,2,7,6,7,4,17,10,7,8,9,0,48,0,1,0,0,-0.24281923599954547,-1.1806516459319047
0803700014207003320501,8,3,2,2,5,8,1,6,2,4,8,9,1,60,0,1,0,0,-0.1340665789191276,-1.9287477799078392
1701800010462002550201,17,5,98,2,5,7,4,9,4,4,4,9,0,42,0,1,0,0,-0.9680219991419314,-1.9810679444031827
2006700011819001930401,20,4,2,2,6,5,5,9,4,1,1,10,1,35,0,1,0,0,-1.3078658081045518,-1.6725009156654642
2111400012423009070101,21,2,2,4,7,8,4,9,4,7,6,9,1,64,0,1,0,0,0.09798876453444838,-1.4557950008897276
2501200010374018440201,25,2,11,11,3,8,2,9,4,10,8,1,0,38,0,0,0,1,-1.286183790465352,-1.5033196505134003
1409800012841027120201,14,3,98,2,6,9,3,9,4,4,10,9,0,37,0,0,0,1,-1.6257059853755762,-1.628907291486732
3010200010707028830202,30,5,2,2,3,7,5,12,7,3,5,5,0,32,0,0,1,0,-1.318089427041399,-1.336695830460726
3200600010131032530101,32,5,2,2,7,6,2,6,2,1,1,7,1,58,0,1,0,0,0.42987525532341464,-2.5776925689012606
280090001089A012050101,28,2,4,4,4,5,1,9,4,7,9,1,1,32,0,0,0,1,-1.8015797691423543,-1.690483597786406
2106300010074008080201,21,5,2,2,8,8,4,9,4,1,3,1,1,44,0,0,0,1,-0.1992861521448035,-1.7849967267860194
0804500150278022370301,8,4,2,2,7,7,1,6,2,3,1,1,1,34,0,0,1,0,-1.0428626837490296,-2.0545877222534346
1100700011243027950501,11,3,2,2,7,7,4,9,4,4,6,6,0,52,0,0,1,0,-0.29296847087621125,-1.68699680977836
1502000010885017240201,15,5,2,2,5,6,4,9,4,4,5,6,0,44,0,1,0,0,-0.5562305528399287,-1.9924745059787141
1412000010373040180201,14,1,2,2,9,6,3,15,9,3,9,8,0,62,0,0,0,1,-0.18011111515177314,-1.3565943894627575
1307400010177005000201,13,4,2,2,9,8,4,12,7,1,5,4,0,40,0,0,0,1,-0.35878770696019435,-1.4630802595091423
110070001121A008950401,11,3,2,2,3,8,4,6,2,3,4,4,1,42,0,0,1,0,-1.1485219026193592,-1.5963672567725067
1307400010177005000201,13,4,2,2,9,8,4,12,7,1,5,4,0,40,0,0,0,1,-0.35878770696019435,-1.4630802595091423
0503000014895007620401,5,4,2,2,6,8,1,9,4,3,6,5,1,41,0,0,0,1,-0.6665661101965873,-1.7496925339338727
2111400014294028080201,21,2,2,2,6,7,4,12,7,4,6,6,0,60,0,0,1,0,-0.09705560644349209,-1.3569793120916622
3001500230000001280302,30,5,4,2,3,6,5,8,4,4,5,4,1,31,0,0,0,1,-1.5630964722670682,-1.689699509530315
1904800010899020900201,19,1,2,2,3,8,1,10,6,3,8,6,0,43,0,0,0,1,-1.292610013825701,-1.2406318751866219
1902100011094014890501,19,1,2,2,15,8,1,9,4,2,5,8,1,46,0,1,0,0,-0.15618915792045396,-1.539628538192958
0503000012545002660201,5,3,2,4,4,8,1,11,7,7,9,7,0,42,0,0,0,1,-0.9152297845860984,-1.4619886374198376
3110201880612008330201,31,5,2,2,5,8,5,9,4,3,1,3,0,37,1,1,0,0,-0.7811934394451043,-1.1884459827456633
0501000020000001670502,5,5,4,2,10,6,1,9,4,4,6,7,1,56,0,1,0,0,0.415858621350654,-2.304648317420478
020020001241A001130501,2,4,2,2,4,7,1,12,7,3,7,8,0,44,0,1,0,0,-0.6562531667599354,-1.6677360518023916
1801700011646039650401,18,5,2,2,9,7,2,16,9,2,5,7,1,35,0,1,0,0,-0.11277319525899565,-1.6278984821712936
2037800020000001950301,20,5,2,2,6,7,5,9,4,1,3,2,0,36,0,0,0,1,-0.9567437906680157,-1.6443138371883634
120660001033A022820201,12,4,2,2,6,4,5,8,4,4,4,3,0,42,1,0,0,1,-0.8926252150185346,-1.620692516183323
1611000010145042360202,16,5,2,2,10,8,3,6,2,2,1,9,0,48,0,1,0,0,-0.19905403648662634,-2.2904319440331133
0801900015531007370501,8,3,5,2,7,8,1,12,7,7,4,6,1,47,0,1,0,0,-0.3996759826274179,-1.4519908365640557
3001500230000001280203,30,5,11,11,4,6,5,17,10,10,9,5,0,31,0,0,0,1,-1.3590055379298136,-1.0720143300846707
0300300013068029140501,3,5,2,2,7,6,2,8,4,1,4,1,1,47,0,0,0,1,-0.019019947388110525,-2.359291626429708
1501000010249034230201,15,4,2,2,7,7,4,12,7,3,8,8,0,50,0,0,1,0,-0.13224456383663297,-1.5998452483207877
3008700011073007830402,30,5,2,2,3,8,5,16,9,4,9,7,1,40,0,0,0,1,-0.801428085607383,-0.9410116692557822
3001102440000001280401,30,4,2,2,5,6,5,6,2,1,5,1,1,41,0,0,0,1,-1.1459456265927326,-1.796971152595298
3012400010808030820402,30,3,2,2,7,6,5,8,4,4,1,1,0,43,0,0,1,0,-0.9707352241615768,-1.6085913113875714
3003400010226003810301,30,4,2,2,4,3,5,17,10,1,6,6,0,32,0,0,1,0,-1.4906263400168869,-1.2997232794433555
3110201880612008330201,31,5,2,2,5,8,5,9,4,3,1,3,0,37,1,1,0,0,-0.7811934394451043,-1.1884459827456633
1510400011809022250201,15,1,11,2,5,9,4,10,6,9,10,10,0,64,0,0,1,0,-0.1446595850978019,-1.149698907310321
1605200771237021440301,16,2,2,2,13,5,3,15,9,2,8,8,1,31,1,0,1,0,-1.0058268447256802,-1.116351808771514
1502000010885017230401,15,1,6,4,3,7,4,9,4,9,10,10,1,39,0,0,1,0,-1.6411260644841787,-1.17867386237049
1000500012295009650501,10,3,98,3,11,9,2,12,7,7,10,7,1,47,0,0,0,1,-0.11249468677037222,-1.6372288285366123
1409800010101002110101,14,2,2,2,5,7,3,9,4,4,9,9,1,42,0,0,1,0,-1.4107121495790949,-1.5616827645088192
2032700500000001010402,20,5,2,2,5,8,5,6,2,2,1,2,1,38,0,1,0,0,-0.9994114782141164,-1.696436652292493
0901600010177024270201,9,2,2,2,7,7,4,12,7,4,7,10,0,49,0,1,0,0,-0.5147975153178477,-1.304929286780903
0803700016595006390401,8,4,2,2,11,8,1,6,2,4,4,10,1,44,0,1,0,0,-0.17651893852252898,-2.0926982972597137
2401300011341021620401,24,3,2,2,7,6,3,9,4,1,2,1,1,44,1,0,0,1,-0.8749610746632432,-1.544383592004705
2700400011562013930201,27,4,2,2,4,6,5,6,2,4,3,6,0,53,0,1,0,0,-0.6613566133817985,-1.9014417701289439
260290001271A012800501,26,4,1,2,7,7,1,9,4,2,7,5,1,51,0,0,0,1,-0.1741633871200834,-1.9483124656932485
150810019108A004250301,15,1,2,2,3,8,4,11,7,4,9,7,1,34,0,0,0,1,-1.712084301950222,-0.8916156080063252
0100100012085012850502,1,2,2,2,11,7,3,12,7,4,9,9,0,60,0,0,1,0,0.044742727368536905,-1.6351083063199312
1902100011342007900401,19,3,2,8,5,9,1,18,10,7,5,10,0,43,0,1,0,0,-0.5849515640643805,-0.8513545968238367
1512100011890012250401,15,1,11,11,5,6,4,15,9,10,10,10,1,36,0,0,1,0,-1.614006836053217,-0.8529161606980001
150570001032A016230401,15,5,2,2,7,6,4,1,1,1,2,1,1,35,0,0,0,1,-1.04038831129253,-2.510289336992348
3008700012298020830401,30,3,8,4,3,7,5,12,7,9,10,10,1,36,0,0,1,0,-1.5443595627620417,-1.0277318639024053
1410100010151029130102,14,2,98,12,5,8,3,12,7,10,10,8,1,45,0,0,0,1,-1.6523554602686523,-1.322375172177395
1503300011720002590401,15,2,2,4,5,7,4,9,4,7,7,5,1,36,0,0,0,1,-1.420184445478976,-1.3401534813990208
150810019108A004240201,15,4,4,2,4,9,4,12,7,7,10,7,0,40,0,0,0,1,-0.745221689355732,-1.2480131335785225
2403500011071023630201,24,3,11,6,7,6,3,9,4,10,9,7,0,35,0,0,0,1,-1.5191090965116585,-1.8529718124388883
2006700011452060050201,20,5,2,2,13,6,5,9,4,4,4,4,0,46,1,0,1,0,0.214534117403834,-1.6410911172868123
1410100011037033120501,14,3,2,2,6,8,3,15,9,3,9,10,1,57,0,1,0,0,-0.23994066304148165,-1.2780888132068853
3003500010064007810203,30,4,10,4,6,7,5,15,9,10,5,7,0,36,0,1,0,0,-1.016826067116272,-1.0650684344026728
2402800013374025620201,24,2,2,2,4,8,3,9,4,4,8,3,0,37,0,0,0,1,-1.6486765207159737,-1.4408624243584365
1503901511739015290201,15,4,2,5,5,9,4,12,7,7,3,10,0,43,0,1,0,0,-0.5553949358282744,-1.2736421974849848
0901000011792032410501,9,2,4,7,1,6,4,12,7,9,7,10,0,45,0,1,0,0,-1.3599742476702468,-1.2454682700820392
2602500010292038800201,26,4,2,2,6,8,1,9,4,4,8,7,0,51,0,0,0,1,-0.18649671169598603,-1.8618936149652114
0900700010619025920301,9,3,2,2,3,7,4,12,7,2,8,8,1,34,0,0,1,0,-1.4053454204825446,-1.2195935993160565
0801900013234035320401,8,4,6,4,3,8,1,12,7,9,10,9,1,36,0,0,0,1,-1.1183031548734301,-1.4315709651688127
1102700010801009940401,11,3,6,2,5,7,4,16,9,7,8,9,1,37,0,1,0,0,-0.9964285749183335,-0.9956390878661714
1403900012342024690301,14,4,2,2,4,8,3,9,4,3,4,5,1,34,0,1,0,0,-1.4707114382926778,-1.663430964072617
0901000011735039390201,9,2,4,4,2,5,4,9,4,7,7,4,0,35,0,0,0,1,-1.8309162236970673,-1.5433691975594097
0503500012611001670301,5,2,2,2,6,6,1,11,7,4,9,8,1,34,0,0,0,1,-1.3844015546666655,-1.4943315257965915
1508100191018018230401,15,1,6,4,5,11,4,15,9,9,10,10,1,41,0,0,1,0,-0.9743104977028383,-0.34849172038225507
3204200011009013530501,32,5,2,2,12,6,2,9,4,1,3,1,1,52,0,0,0,1,0.6751629366336265,-2.4249101416349816
0803700014423024370201,8,3,4,4,1,9,1,17,10,7,10,10,0,36,0,0,1,0,-1.2340673690830182,-0.8130901836323912
2108200010046014070101,21,4,4,11,5,8,4,16,9,10,7,4,1,42,0,0,0,1,-0.6619756338142992,-1.0194371366550972
1503300011006031570201,15,2,2,2,6,7,4,7,3,3,4,2,0,64,1,0,0,1,0.10517978569805442,-1.4177653119058038
0803700017112055370401,8,3,2,2,4,8,1,12,7,4,10,9,1,39,0,0,0,1,-1.0170966899388993,-1.332237254338212
0901100011357001510101,9,1,4,4,3,8,4,9,4,7,7,2,1,35,0,0,0,1,-1.7589290124236616,-1.0373522861300362
1503901511739015290401,15,2,2,2,3,6,4,9,4,4,4,4,1,35,0,0,1,0,-1.6699605315023571,-1.4124751408407534
0901300010599004580101,9,3,4,4,2,7,4,12,7,7,6,2,1,39,0,0,0,1,-1.2996890718313656,-1.2255484664160634
3005801070000001810402,30,5,98,2,5,6,5,9,4,2,3,1,1,36,1,0,0,1,-1.3419376608221523,-1.4750201518199804
2111400014754010070201,21,3,2,2,6,9,4,9,4,3,6,5,0,42,0,0,0,1,-0.723456683571669,-1.3748145146666042
020020001241A004160101,2,4,2,8,2,9,1,12,7,7,8,8,1,53,0,0,1,0,-0.4088150052475189,-1.389098541065707
3005801070000001810202,30,5,2,2,7,6,5,8,4,3,4,2,0,43,1,0,0,1,-0.4751291519075702,-1.5677421385838457
2111400015930060090101,21,3,2,2,6,6,4,6,2,4,9,3,1,37,0,0,0,1,-1.2321223899894838,-1.8509454370026521
1412000014431017690401,14,4,2,2,7,7,3,12,7,4,8,7,0,36,0,0,0,1,-1.0697742742436678,-1.6799072882380535
0503000012992006650401,5,4,2,2,4,8,1,12,7,4,9,8,1,38,0,0,0,1,-0.8946905965589624,-1.4697318203067455
0901500010502011920401,9,2,2,2,3,8,4,18,10,3,7,6,1,38,0,0,0,1,-1.1635703296011772,-0.5536459045652752
0801900013111005390202,8,2,2,2,5,8,1,9,4,4,9,9,0,57,0,0,1,0,-0.33496210726463266,-1.592458572598996
2701300840000001920201,27,5,98,6,14,8,5,6,2,9,4,2,0,57,0,0,0,1,0.2442459018287122,-2.154560194308667
1407000200204014110501,14,4,4,2,2,7,3,6,2,7,6,8,1,42,0,1,0,0,-1.4281006628326178,-2.0072954642095184
2701300120000001920401,27,5,4,2,3,8,5,18,10,7,7,5,1,38,0,0,0,1,-0.8449747834374035,-0.7847714290946481
3108900140000001350301,31,5,2,2,6,8,5,9,4,3,2,2,1,33,1,0,1,0,-0.8984737467324627,-1.137113577486197
2006700011096028960101,20,4,3,2,5,2,5,9,4,4,1,1,1,35,0,0,1,0,-1.5730431117357317,-1.9897927756544003
0900300011656032350501,9,1,11,6,1,8,4,12,7,10,10,10,1,45,0,0,1,0,-1.4464653556470162,-0.8434502021982508
2603000012405013740201,26,2,2,2,3,7,1,12,7,4,7,2,0,42,0,0,0,1,-1.1720272682521584,-1.3451627971619966
2700401761986020970201,27,4,4,4,2,7,5,16,9,7,9,5,0,38,0,0,0,1,-1.2225306359033707,-0.9144843304030874
150810019108A010250101,15,1,2,2,2,8,4,12,7,4,8,6,1,31,0,0,0,1,-1.909055494475428,-0.7780058115399919
1000500010015028630301,10,4,2,2,6,8,2,7,3,2,3,6,1,34,0,1,0,0,-0.7836457403919891,-1.955713609509606
0600100010109050730101,6,4,2,2,8,8,3,6,2,2,5,6,1,37,0,1,0,0,-1.0679718283891806,-1.9854217108322199
0100501090000001890101,1,5,2,2,9,8,3,9,4,1,6,6,1,57,0,0,1,0,0.19015858171079247,-2.0654152496948788
250090001074A027440201,25,4,2,2,4,7,2,9,4,4,8,8,0,45,0,0,1,0,-0.43410122499845705,-1.9995632899495823
2500600016874003450101,25,5,2,2,11,7,2,3,1,3,1,3,1,39,0,1,0,0,-0.11950646032313639,-2.641180975305473
1503901511599023290501,15,4,2,2,6,8,4,11,7,4,6,4,1,57,0,0,0,1,0.1108099577528937,-1.5398435455017236
3019300011362014270402,30,2,3,8,3,7,5,9,4,10,10,4,1,38,0,0,0,1,-1.7428594795912746,-1.0916894665908925
1000501820000001650401,10,5,2,4,9,10,2,9,4,4,4,2,0,36,0,0,0,1,-0.09726342296790635,-1.8432562441638511
0900200010190008210101,9,3,2,2,10,7,4,6,2,3,4,5,1,60,0,1,0,0,0.23109800236282851,-1.975405606954473
0900700013223025090101,9,2,4,4,5,7,4,12,7,7,9,9,1,31,0,0,1,0,-1.5733947740636418,-1.0913184613377915
2601800012966009800301,26,1,12,10,4,8,1,18,10,10,10,8,1,33,0,0,0,1,-1.6150446912266663,-0.5455164258247949
1502900010132041300201,15,5,4,4,9,7,4,12,7,7,5,5,0,31,0,0,1,0,-0.6982719660241141,-1.653567370799776
1611000010145042360202,16,5,2,2,10,8,3,6,2,2,1,9,0,48,0,1,0,0,-0.19905403648662634,-2.2904319440331133
1502000010885017240201,15,5,2,2,5,6,4,9,4,4,5,6,0,44,0,1,0,0,-0.5562305528399287,-1.9924745059787141
0901600010247005860501,9,3,2,2,4,8,4,6,2,4,6,4,1,63,0,0,0,1,-0.09702898779941116,-1.7568700805584658
2114200010188013080501,21,5,2,9,5,7,4,12,7,7,7,8,1,64,0,1,0,0,0.38276086826984096,-1.7189896197075232
1000700010965012710201,10,3,2,2,4,7,2,12,7,4,8,7,0,37,0,0,0,1,-0.8854982106423286,-1.584284384280763
070400001014A040490101,7,4,11,11,7,8,5,19,10,10,10,8,0,39,0,0,0,1,-0.7259843289019725,-0.6739803357574081
2701400010289007930201,27,4,6,4,3,7,5,12,7,9,10,3,0,34,0,0,0,1,-1.4390597522439013,-1.2019822555233144
1503901511739015290401,15,2,2,2,3,6,4,9,4,4,4,4,1,35,0,0,1,0,-1.6699605315023571,-1.4124751408407534
0900500012714021910101,9,3,2,2,6,8,4,6,2,4,3,7,1,63,0,1,0,0,0.07758613574171114,-1.7989001136909417
1412000010231016690301,14,4,3,12,3,5,3,12,7,10,10,8,0,48,0,0,0,1,-1.1315847960512584,-1.858380597802727
2402800010454025630201,24,3,11,4,2,7,3,17,10,10,10,9,0,41,0,0,0,1,-1.36884044695045,-1.1026562423407968
3003400010226003810301,30,4,2,2,4,3,5,17,10,1,6,6,0,32,0,0,1,0,-1.4906263400168869,-1.2997232794433555
3001102440000001280203,30,4,2,2,4,4,5,9,4,4,6,5,0,38,0,0,0,1,-1.3817842665679883,-1.8085482844258167
0900700012564018100401,9,3,2,2,8,8,4,6,2,3,5,9,1,44,0,1,0,0,-0.6201569172856594,-1.7147268926722412
